lat,lon,ttSed,ttSedstd,dvSed,dvSedstd,breadthSed,typeSed,ttMoho,ttMohostd,dvMoho,dvMohostd,breadthMoho,typeMoho,ttLAB,ttLABstd,dvLAB,dvLABstd,breadthLAB,typeLAB
23.9115332262892,90.4461935061782,5.03143026933884,0.274,0.0356348579655174,0.0237565719770116,0.001,Ps,9.40567128654029,0.2326,0.0572622994506991,0.038174866300466,1,Ps,16.6652405748562,0.2222,0.0111174552413419,0.00741163682756125,1,Ps
23.9177265203055,90.4640310471437,4.19290166439131,0.9091,0.0069030888153291,0.0046020592102194,0.001,Ps,9.38642774305124,0.2326,0.0663962179069918,0.0442641452713278,1,Ps,16.6485648452484,0.2222,0.00949666882273395,0.0063311125484893,1,Ps
23.9239177560337,90.4818702981847,4.18393647312337,0.9091,0.0413236552665646,0.0275491035110431,0.001,Ps,9.35019176008216,0.2326,0.0735361304473056,0.0490240869648704,1,Ps,16.6131208683463,0.2222,0.00666734972748909,0.00444489981832606,1,Ps
23.9301069326763,90.4997112593952,4.16813124827855,0.9091,0.0490221073187387,0.0326814048791591,0.001,Ps,9.33226482160591,0.2326,0.0759696004636186,0.0506464003090791,1,Ps,16.5898764000273,0.2222,0.00676144579089397,0.00450763052726265,1,Ps
23.9362940494358,90.5175539308684,4.20757898415796,0.9091,0.0384594416118715,0.0256396277412476,0.001,Ps,9.4022221962413,0.2326,0.0734647526952077,0.0489765017968051,1,Ps,16.6546741296906,0.2222,0.00627292806630467,0.00418195204420311,1,Ps
23.9424791055147,90.5353983126967,4.18469390821949,0.9091,0.0375049681147489,0.0250033120764993,0.001,Ps,9.38827972666453,0.2326,0.0709274774069446,0.047284984937963,1,Ps,16.6401049230202,0.2222,0.0063388733415987,0.0042259155610658,1,Ps
23.9486621001154,90.5532444049721,4.19693680268327,0.9091,0.0462032826822953,0.0308021884548636,0.001,Ps,9.39207472666368,0.2326,0.069765137795089,0.0465100918633927,1,Ps,16.6452287043725,0.2222,0.00706794628432399,0.00471196418954933,1,Ps
23.9548430324405,90.5710922077855,4.98723301765472,0.274,0.0370159831990763,0.00335331188782342,0.001,Ps,9.97717186944989,0.2326,0.068051973952683,0.045367982635122,1,Ps,16.6017561709949,0.2222,0.00722294327584811,0.00481529551723207,1,Ps
23.9610219016926,90.5889417212276,5.01376158156164,0.274,0.0524569820099322,0.0349713213399548,0.001,Ps,9.98740694637195,0.2326,0.0651535502296973,0.0434357001531315,1,Ps,16.6125002842362,0.2222,0.00686931284896053,0.00457954189930702,1,Ps
23.9671987070741,90.6067929453882,5.81268408300174,0.274,0.0353150072906157,0.00606153368981099,0.001,Ps,9.99248278802896,0.2326,0.0606869620056464,0.0404579746704309,1,Ps,16.6182268191445,0.2222,0.00750987742649301,0.00500658495099534,1,Ps
23.9733734477878,90.6246458803563,5.78702533871254,0.274,0.0367644397879098,0.00956706170238934,0.001,Ps,9.96570037194809,0.2326,0.0570686908187945,0.0380457938791963,1,Ps,16.5841320368537,0.2222,0.00768999004999468,0.00512666003332979,1,Ps
23.9795461230362,90.6425005262205,5.00459566680175,0.274,0.0360855998878358,0.00644416962473073,0.001,Ps,9.97494807196614,0.2326,0.0541462335726565,0.0360974890484377,1,Ps,16.5807935594453,0.2222,0.00923789298399188,0.00615859532266126,1,Ps
23.9857167320219,90.6603568830684,5.00511647126684,0.274,0.0291957329075903,0.00411442061937512,0.001,Ps,9.98509291144823,0.2326,0.05202417085794,0.03468278057196,1,Ps,16.5830935542647,0.2222,0.0134102098796004,0.00894013991973361,1,Ps
23.9918852739475,90.6782149509872,5.0126203372407,0.274,0.0271494159789165,0.018099610652611,0.001,Ps,10.0012363684499,0.2326,0.0499905138459793,0.0333270092306529,1,Ps,16.5947928844163,0.2222,0.017646723377007,0.011764482251338,1,Ps
23.9980517480157,90.6960747300634,4.18777039625874,0.9091,0.00355864969205254,0.00237243312803503,0.001,Ps,9.35272729328846,0.2326,0.0467866102807682,0.0311910735205121,1,Ps,16.5986734535325,0.2222,0.0222353940310553,0.0148235960207035,1,Ps
24.0042161534292,90.7139362203826,4.18995419194591,0.9091,0.0170320757836277,0.0113547171890851,0.001,Ps,9.34412265320383,0.2326,0.0490639984521598,0.0327093323014398,1,Ps,16.5977095838875,0.2222,0.0260271533937474,0.0173514355958316,1,Ps
24.0103784893907,90.7317994220299,4.99835502096198,0.274,0.0313184057035149,0.0208789371356766,0.001,Ps,9.32140691332116,0.2326,0.0528326464703581,0.035221764313572,1,Ps,16.5826346832351,0.2222,0.0287277234707229,0.0191518156471486,1,Ps
24.0165387551028,90.7496643350896,5.0024820868423,0.274,0.0267717676109891,0.00627147428962209,0.001,Ps,9.32213557192869,0.2326,0.0556358382027933,0.0370905588018622,1,Ps,16.5875775135796,0.2222,0.0309089132010229,0.0206059421340153,1,Ps
24.0226969497684,90.7675309596456,4.1919965273919,0.9091,0.0280103518929102,0.0186735679286068,0.001,Ps,9.35327395253997,0.2326,0.0596331614913942,0.0397554409942628,1,Ps,16.6122249915889,0.2222,0.0309612075013699,0.0206408050009133,1,Ps
24.0288530725901,90.7853992957807,4.1839057365672,0.9091,0.00994368525034804,0.00662912350023203,0.001,Ps,9.36906478113545,0.2326,0.0632927695116255,0.042195179674417,1,Ps,16.6175176077305,0.2222,0.02986198650733,0.0199079910048866,1,Ps
24.0350071227707,90.8032693435774,4.17874620640468,0.274,0.0744002884387008,0.0496001922924672,0.001,Ps,9.97461995542334,0.2326,0.0670194597750121,0.044679639850008,1,Ps,16.5951476453777,0.2222,0.0277255761391628,0.0184837174261086,1,Ps
24.0411590995131,90.8211411031173,4.94835460224163,0.274,0.0846564522192343,0.0230968083042913,0.001,Ps,9.92971780008797,0.2326,0.0697127777074073,0.0464751851382715,1,Ps,16.541809404272,0.2222,0.0247667920646945,0.0165111947097964,1,Ps
24.0473090020199,90.8390145744813,5.03520733368608,0.274,0.0782288421626252,0.0521525614417502,0.001,Ps,10.0211462860118,0.2326,0.0685351357726854,0.0456900905151236,1,Ps,16.6265108991218,0.2222,0.022042842198917,0.0146952281326113,1,Ps
24.0534568294942,90.8568897577498,5.81647167406683,0.274,0.0208041184335243,0.00473049203979435,0.001,Ps,10.0157856310512,0.2326,0.0674101539118493,0.0449401026078995,1,Ps,16.621664667561,0.2222,0.0179575110444169,0.0119716740296113,1,Ps
24.0596025811386,90.8747666530023,5.82906779831997,0.274,0.0101064317594567,0.00571335948627043,0.001,Ps,9.39110385986018,0.2326,0.0662288404912586,0.0441525603275057,1,Ps,16.6271954720049,0.2222,0.0135141652423552,0.00900944349490344,1,Ps
24.0657462561561,90.8926452603178,4.1855806096517,0.9091,0.00494502968128495,0.00329668645418996,0.001,Ps,9.99928417695038,0.2326,0.0628846233788551,0.0419230822525701,1,Ps,16.5989125919271,0.2222,0.0130660580268632,0.00871070535124214,1,Ps
24.0718878537496,90.9105255797745,4.17550769513358,0.274,0.0579338567881538,0.0386225711921026,0.001,Ps,9.9690942868257,0.2326,0.0554993524457698,0.0369995682971799,1,Ps,15.9186991126055,0.2222,0.0140628579356336,0.00937523862375572,1,Ps
24.078027373122,90.92840761145,4.94201058924515,0.274,0.0554453840555058,0.00645271426905979,0.001,Ps,9.93251575323946,0.2326,0.0465005821426481,0.0310003880950988,1,Ps,15.8741747236754,0.2222,0.0152884351417284,0.0101922900944856,1,Ps
24.0841648134762,90.9462913554211,4.99733626775791,0.274,0.0471454746247304,0.00887338181422382,0.001,Ps,10.0015309885688,0.2326,0.0370217773674564,0.0246811849116376,1,Ps,16.5594417638028,0.2222,0.0169071385096494,0.0112714256730996,1,Ps
24.0903001740151,90.9641768117641,4.19063465291476,0.9091,0.00550608859437324,0.00367072572958216,0.001,Ps,10.0293392343166,0.2326,0.0314049173553488,0.0209366115702325,1,Ps,16.5800607653004,0.2222,0.0197891505914966,0.0131927670609977,1,Ps
24.0964334539419,90.9820639805544,5.82468758767267,0.274,0.00673170597330216,0.00270684508200861,0.001,Ps,10.0243231780255,0.2326,0.0279167098017769,0.0186111398678513,1,Ps,16.579320814235,0.2222,0.0243401359177749,0.0162267572785166,1,Ps
24.1025646524594,90.9999528618668,4.17541547222645,0.9091,0.0089306937395728,0.00595379582638187,0.001,Ps,9.32427430490585,0.2326,0.0298100077962834,0.0198733385308556,1,Ps,16.5536971055687,0.2222,0.0285795176895598,0.0190530117930399,1,Ps
24.1086937687707,91.0178434557755,4.18395713087873,0.9091,0.0237893993174029,0.0158595995449353,0.001,Ps,9.30365733110757,0.2326,0.0337087877539451,0.0221612012330861,1,Ps,16.5435804481988,0.2222,0.0293673221115576,0.0165634249922043,1,Ps
24.1148208020788,91.0357357623539,5.00548614077041,0.274,0.0387040390162651,0.0258026926775101,0.001,Ps,9.30201140125689,0.2326,0.0362697279654258,0.0241798186436172,1,Ps,16.5481424912276,0.2222,0.0290010186113051,0.0141020992973399,1,Ps
24.1209457515868,91.0536297816747,5.01529814403322,0.274,0.0387639954272817,0.0258426636181878,0.001,Ps,9.32652430584954,0.2326,0.0370375579620163,0.0246917053080109,1,Ps,16.5762882340387,0.2222,0.0311473926100358,0.015675792026409,1,Ps
24.1270686164978,91.0715255138101,5.00282419735542,0.274,0.024304029596851,0.00163952805647825,0.001,Ps,9.34593453580291,0.2326,0.0398547724902178,0.0265698483268118,1,Ps,16.5960129499417,0.2222,0.0346270857544194,0.0182013045987198,1,Ps
24.133189396015,91.0894229588314,5.00866973658473,0.274,0.0435210524507014,0.0290140349671343,0.001,Ps,10.0114249092267,0.2326,0.0450537689184523,0.0300358459456348,1,Ps,16.6259237257652,0.2222,0.0362430489110545,0.019392386637549,1,Ps
24.1393080893414,91.1073221168093,4.18804100116879,0.9091,0.0694261765629487,0.0462841177086325,0.001,Ps,10.0053879349571,0.2326,0.0494950967117221,0.0329967311411481,1,Ps,16.6231574271868,0.2222,0.0360054592348864,0.0195439381826235,1,Ps
24.1454246956802,91.1252229878139,5.00652082639088,0.274,0.0671910502803362,0.018495037832099,0.001,Ps,9.99681326225407,0.2326,0.054269275779361,0.0361795171862406,1,Ps,16.6125502580393,0.2222,0.0349330501621939,0.0197813975945083,1,Ps
24.1515392142347,91.1431255719143,5.77415275804965,0.274,0.0628367243405313,0.0250665023497328,0.001,Ps,9.99861596313818,0.2326,0.0589018622516815,0.0392679081677876,1,Ps,16.6076601687374,0.2222,0.0323709783329303,0.0200813506729676,1,Ps
24.1576516442079,91.1610298691792,5.82147374342668,0.274,0.0335953134497822,0.0101731325730479,0.001,Ps,10.041434244118,0.2326,0.0601559872679074,0.0401039915119382,1,Ps,17.2674877235206,0.2222,0.0306643623751975,0.0204429082501317,1,Ps
24.1637619848033,91.1789358796766,5.82100985498313,0.274,0.0142161795452466,0.00687087267876586,0.001,Ps,10.042027657755,0.2326,0.0640394272863015,0.042692951524201,1,Ps,17.2732580545799,0.2222,0.028280705052268,0.0188538033681786,1,Ps
24.169870235224,91.1968436034738,5.82760805412252,0.274,0.0124147873110622,0.00479838316643687,0.001,Ps,10.0447867519542,0.2326,0.0673457855485848,0.0448971903657232,1,Ps,17.2762969955499,0.2222,0.0258293320065766,0.0172195546710511,1,Ps
24.1759763946733,91.2147530406372,5.00279152161456,0.274,0.0214473711124614,0.0107236855562307,0.001,Ps,10.0188090084217,0.2326,0.0659591939281928,0.0411490878501576,1,Ps,17.2487607844599,0.2222,0.0232015068858738,0.0154676712572492,1,Ps
24.1820804623545,91.2326641912327,4.99387985947451,0.274,0.0377295643973662,0.00469891079530109,0.001,Ps,9.99693600598902,0.2326,0.0622300644543721,0.035916178727624,1,Ps,17.2236383914631,0.2222,0.0206349433439899,0.0137566288959932,1,Ps
24.188182437471,91.2505770553256,5.75800248712269,0.274,0.0441977154990364,0.00977686789753351,0.001,Ps,9.98071592343062,0.2326,0.0596985988115108,0.0367441496755204,1,Ps,17.1998010850329,0.2222,0.0189327748827917,0.0126218499218612,1,Ps
24.1942823192261,91.2684916329802,5.8147683502485,0.274,0.0333521238480926,0.00716854077129106,0.001,Ps,10.5655489926517,0.2222,0.0588488921076508,0.0392325947384339,1,Ps,17.2614987648151,0.2222,0.018133693047487,0.0120891286983246,1,Ps
24.2003801068232,91.2864079242603,5.81439215262308,0.274,0.0278824673289034,0.0087909858252468,0.001,Ps,10.5726434612931,0.2222,0.0596265629017023,0.0397510419344682,1,Ps,17.2657018929546,0.2222,0.0178195804353649,0.0118797202902433,1,Ps
24.2064757994658,91.3043259292291,5.81175087667827,0.274,0.027553099997588,0.00268219307649191,0.001,Ps,10.0453858789279,0.2326,0.0626135770479243,0.0417423846986162,1,Ps,17.2588961907063,0.2222,0.0190439428998962,0.0126959619332641,1,Ps
24.2125693963573,91.3222456479489,5.78771321095604,0.274,0.037386172665538,0.00970324831214734,0.001,Ps,10.007961968941,0.2326,0.0654315924658248,0.0436014770657052,1,Ps,17.2302668510548,0.2222,0.0210760764528755,0.0140507176352503,1,Ps
24.2186608967011,91.3401670804815,4.98492903898732,0.274,0.0363367423043548,0.00422927440819142,0.001,Ps,9.98933828733207,0.2326,0.0656622137411431,0.0431959627240884,1,Ps,17.2266968112362,0.2222,0.0230257923750595,0.0153505282500397,1,Ps
24.2247502997008,91.3580902268879,5.00483083410321,0.274,0.0321703482356825,0.0160851741178413,0.001,Ps,10.0209519054574,0.2326,0.0648209972921135,0.0432139981947423,1,Ps,17.2695238302591,0.2222,0.0254366567492292,0.0169577711661528,1,Ps
24.2308376045599,91.3760150872283,5.78683999334271,0.274,0.0313044676722677,0.0156522338361339,0.001,Ps,10.0271270748541,0.2326,0.062050509808927,0.0413670065392847,1,Ps,17.8811241353254,0.2222,0.0276764636166594,0.0184509757444396,1,Ps
24.2369228104819,91.3939416615624,4.98572994014448,0.274,0.0425843907227531,0.00669414628299157,0.001,Ps,10.5395432448578,0.2222,0.0586934446612421,0.0391289631074947,1,Ps,17.8791441372515,0.2222,0.0286742206032966,0.0191161470688644,1,Ps
24.2430059166704,91.4118699499491,4.97471489294834,0.274,0.0510097146378151,0.0128815874635271,0.001,Ps,10.5280698348932,0.2222,0.0562930533373565,0.0375287022249043,1,Ps,17.8735824367389,0.2222,0.0276047765455668,0.0184031843637112,1,Ps
24.249086922329,91.4297999524467,5.82412273151923,0.274,0.0428036051572283,0.00835871641157924,0.001,Ps,10.5941786777503,0.2222,0.0546945140580932,0.0364630093720621,1,Ps,17.9474619239788,0.2222,0.0248387670314568,0.0165591780209712,1,Ps
